Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-31 10:00:00,Denmark,East Denmark,DK-DK2,179.32,268.36,72.31,58.53,entsoe.eu,false,
2022-01-31 11:00:00,Denmark,East Denmark,DK-DK2,210.84,307.31,69.9,55.48,entsoe.eu,false,
2022-01-31 12:00:00,Denmark,East Denmark,DK-DK2,282.2,392.52,65.04,51.87,entsoe.eu,false,
2022-01-31 13:00:00,Denmark,East Denmark,DK-DK2,245.03,345.91,66.72,54.17,entsoe.eu,false,
2022-01-31 14:00:00,Denmark,East Denmark,DK-DK2,210.82,309.54,67.81,56.65,entsoe.eu,false,
2022-01-31 15:00:00,Denmark,East Denmark,DK-DK2,214.85,312.88,69.48,57.74,entsoe.eu,false,
2022-01-31 16:00:00,Denmark,East Denmark,DK-DK2,214.87,311.27,70.24,58.06,entsoe.eu,false,
2022-01-31 17:00:00,Denmark,East Denmark,DK-DK2,209.82,306.96,69.32,57.56,entsoe.eu,false,
2022-01-31 18:00:00,Denmark,East Denmark,DK-DK2,199.57,297.07,70.89,59.96,entsoe.eu,false,
2022-01-31 19:00:00,Denmark,East Denmark,DK-DK2,191.07,285.68,72.31,62.72,entsoe.eu,false,
2022-01-31 20:00:00,Denmark,East Denmark,DK-DK2,171.8,263.63,76.47,65.49,entsoe.eu,false,
2022-01-31 21:00:00,Denmark,East Denmark,DK-DK2,150.74,235.97,79.57,66.07,entsoe.eu,false,
2022-01-31 22:00:00,Denmark,East Denmark,DK-DK2,147.21,234.95,80.0,67.05,entsoe.eu,false,
2022-01-31 23:00:00,Denmark,East Denmark,DK-DK2,153.53,244.06,79.07,68.03,entsoe.eu,false,
2022-02-01 00:00:00,Denmark,East Denmark,DK-DK2,159.43,249.39,78.36,68.32,entsoe.eu,false,
2022-02-01 01:00:00,Denmark,East Denmark,DK-DK2,151.48,240.08,79.28,70.72,entsoe.eu,false,
2022-02-01 02:00:00,Denmark,East Denmark,DK-DK2,145.86,233.2,80.09,74.11,entsoe.eu,false,
2022-02-01 03:00:00,Denmark,East Denmark,DK-DK2,149.6,238.69,79.59,76.79,entsoe.eu,false,
2022-02-01 04:00:00,Denmark,East Denmark,DK-DK2,143.94,227.27,80.29,79.84,entsoe.eu,false,
2022-02-01 05:00:00,Denmark,East Denmark,DK-DK2,136.31,217.54,80.88,78.08,entsoe.eu,false,
2022-02-01 06:00:00,Denmark,East Denmark,DK-DK2,155.19,237.61,77.78,76.88,entsoe.eu,false,
2022-02-01 07:00:00,Denmark,East Denmark,DK-DK2,149.2,235.08,78.57,78.47,entsoe.eu,false,
2022-02-01 08:00:00,Denmark,East Denmark,DK-DK2,140.46,221.92,79.82,79.67,entsoe.eu,false,
2022-02-01 09:00:00,Denmark,East Denmark,DK-DK2,136.86,217.38,80.34,78.99,entsoe.eu,false,
2022-02-01 10:00:00,Denmark,East Denmark,DK-DK2,136.3,212.55,80.56,80.08,entsoe.eu,false,
2022-02-01 11:00:00,Denmark,East Denmark,DK-DK2,126.59,200.07,82.15,82.15,entsoe.eu,false,
2022-02-01 12:00:00,Denmark,East Denmark,DK-DK2,116.25,188.22,83.56,83.56,entsoe.eu,false,
2022-02-01 13:00:00,Denmark,East Denmark,DK-DK2,112.57,184.02,84.08,84.08,entsoe.eu,false,
2022-02-01 14:00:00,Denmark,East Denmark,DK-DK2,113.9,186.16,84.46,84.46,entsoe.eu,false,
2022-02-01 15:00:00,Denmark,East Denmark,DK-DK2,112.93,186.07,84.81,84.81,entsoe.eu,false,
2022-02-01 16:00:00,Denmark,East Denmark,DK-DK2,118.54,189.19,84.14,84.05,entsoe.eu,false,
2022-02-01 17:00:00,Denmark,East Denmark,DK-DK2,111.11,181.92,85.06,84.97,entsoe.eu,false,
2022-02-01 18:00:00,Denmark,East Denmark,DK-DK2,115.19,185.66,85.03,84.58,entsoe.eu,false,
2022-02-01 19:00:00,Denmark,East Denmark,DK-DK2,116.3,188.52,85.0,84.36,entsoe.eu,false,
2022-02-01 20:00:00,Denmark,East Denmark,DK-DK2,123.63,196.05,84.3,83.29,entsoe.eu,false,
2022-02-01 21:00:00,Denmark,East Denmark,DK-DK2,106.47,182.57,85.9,85.76,entsoe.eu,false,
2022-02-01 22:00:00,Denmark,East Denmark,DK-DK2,116.86,195.91,84.72,84.19,entsoe.eu,false,
2022-02-01 23:00:00,Denmark,East Denmark,DK-DK2,101.19,181.2,86.33,86.26,entsoe.eu,false,
2022-02-02 00:00:00,Denmark,East Denmark,DK-DK2,101.63,184.43,86.14,86.0,entsoe.eu,false,
2022-02-02 01:00:00,Denmark,East Denmark,DK-DK2,98.29,177.76,86.69,86.5,entsoe.eu,false,
2022-02-02 02:00:00,Denmark,East Denmark,DK-DK2,100.37,181.67,86.48,86.22,entsoe.eu,false,
2022-02-02 03:00:00,Denmark,East Denmark,DK-DK2,105.19,183.77,86.08,85.47,entsoe.eu,false,
2022-02-02 04:00:00,Denmark,East Denmark,DK-DK2,105.9,184.74,85.95,85.6,entsoe.eu,false,
2022-02-02 05:00:00,Denmark,East Denmark,DK-DK2,138.21,211.51,82.71,81.54,entsoe.eu,false,
2022-02-02 06:00:00,Denmark,East Denmark,DK-DK2,137.51,205.85,82.32,81.61,entsoe.eu,false,
2022-02-02 07:00:00,Denmark,East Denmark,DK-DK2,158.94,236.6,79.03,78.47,entsoe.eu,false,
2022-02-02 08:00:00,Denmark,East Denmark,DK-DK2,167.96,252.34,76.73,76.4,entsoe.eu,false,
2022-02-02 09:00:00,Denmark,East Denmark,DK-DK2,145.28,218.98,80.16,79.46,entsoe.eu,false,
2022-02-02 10:00:00,Denmark,East Denmark,DK-DK2,139.16,211.92,81.18,80.35,entsoe.eu,false,
2022-02-02 11:00:00,Denmark,East Denmark,DK-DK2,140.09,214.63,80.91,80.14,entsoe.eu,false,
2022-02-02 12:00:00,Denmark,East Denmark,DK-DK2,148.85,228.63,79.62,78.86,entsoe.eu,false,
2022-02-02 13:00:00,Denmark,East Denmark,DK-DK2,176.69,262.09,76.0,74.83,entsoe.eu,false,
2022-02-02 14:00:00,Denmark,East Denmark,DK-DK2,189.99,286.76,72.41,71.99,entsoe.eu,false,
2022-02-02 15:00:00,Denmark,East Denmark,DK-DK2,178.26,275.55,73.27,70.2,entsoe.eu,false,
2022-02-02 16:00:00,Denmark,East Denmark,DK-DK2,223.14,328.11,68.18,67.62,entsoe.eu,false,
2022-02-02 17:00:00,Denmark,East Denmark,DK-DK2,197.54,303.07,70.43,67.62,entsoe.eu,false,
2022-02-02 18:00:00,Denmark,East Denmark,DK-DK2,162.61,261.86,75.58,66.83,entsoe.eu,false,
2022-02-02 19:00:00,Denmark,East Denmark,DK-DK2,189.28,294.07,71.78,68.21,entsoe.eu,false,
2022-02-02 20:00:00,Denmark,East Denmark,DK-DK2,176.88,276.34,74.48,71.15,entsoe.eu,false,
2022-02-02 21:00:00,Denmark,East Denmark,DK-DK2,147.79,242.94,79.62,73.36,entsoe.eu,false,
2022-02-02 22:00:00,Denmark,East Denmark,DK-DK2,140.88,236.52,80.68,75.5,entsoe.eu,false,
2022-02-02 23:00:00,Denmark,East Denmark,DK-DK2,119.68,205.94,83.75,79.39,entsoe.eu,false,
2022-02-03 00:00:00,Denmark,East Denmark,DK-DK2,76.75,155.92,89.16,76.94,entsoe.eu,false,
2022-02-03 01:00:00,Denmark,East Denmark,DK-DK2,74.52,156.61,89.49,76.61,entsoe.eu,false,
2022-02-03 02:00:00,Denmark,East Denmark,DK-DK2,81.91,165.59,88.45,78.75,entsoe.eu,false,
2022-02-03 03:00:00,Denmark,East Denmark,DK-DK2,84.68,171.85,88.05,76.3,entsoe.eu,false,
2022-02-03 04:00:00,Denmark,East Denmark,DK-DK2,89.03,179.06,87.39,73.33,entsoe.eu,false,
2022-02-03 05:00:00,Denmark,East Denmark,DK-DK2,148.58,243.87,78.21,69.21,entsoe.eu,false,
2022-02-03 06:00:00,Denmark,East Denmark,DK-DK2,193.34,303.94,70.59,69.93,entsoe.eu,false,
2022-02-03 07:00:00,Denmark,East Denmark,DK-DK2,229.58,327.81,67.71,66.76,entsoe.eu,false,
2022-02-03 08:00:00,Denmark,East Denmark,DK-DK2,226.4,313.71,69.48,68.22,entsoe.eu,false,
2022-02-03 09:00:00,Denmark,East Denmark,DK-DK2,222.04,309.04,69.95,68.68,entsoe.eu,false,
2022-02-03 10:00:00,Denmark,East Denmark,DK-DK2,191.54,277.5,73.42,72.48,entsoe.eu,false,
2022-02-03 11:00:00,Denmark,East Denmark,DK-DK2,148.96,239.79,77.45,77.39,entsoe.eu,false,
2022-02-03 12:00:00,Denmark,East Denmark,DK-DK2,134.51,218.49,79.59,76.92,entsoe.eu,false,
2022-02-03 13:00:00,Denmark,East Denmark,DK-DK2,132.2,216.35,80.11,76.37,entsoe.eu,false,
2022-02-03 14:00:00,Denmark,East Denmark,DK-DK2,137.65,225.42,79.22,75.23,entsoe.eu,false,
2022-02-03 15:00:00,Denmark,East Denmark,DK-DK2,167.68,262.13,74.97,73.29,entsoe.eu,false,
2022-02-03 16:00:00,Denmark,East Denmark,DK-DK2,174.28,271.2,73.98,73.94,entsoe.eu,false,
2022-02-03 17:00:00,Denmark,East Denmark,DK-DK2,142.55,232.21,79.56,75.94,entsoe.eu,false,
2022-02-03 18:00:00,Denmark,East Denmark,DK-DK2,138.08,221.07,80.33,75.12,entsoe.eu,false,
2022-02-03 19:00:00,Denmark,East Denmark,DK-DK2,131.76,216.22,81.08,76.14,entsoe.eu,false,
2022-02-03 20:00:00,Denmark,East Denmark,DK-DK2,158.18,240.81,78.38,76.56,entsoe.eu,false,
2022-02-03 21:00:00,Denmark,East Denmark,DK-DK2,158.25,244.3,78.32,77.94,entsoe.eu,false,
2022-02-03 22:00:00,Denmark,East Denmark,DK-DK2,153.2,239.13,79.23,76.1,entsoe.eu,false,
2022-02-03 23:00:00,Denmark,East Denmark,DK-DK2,109.06,188.53,85.39,72.41,entsoe.eu,false,
2022-02-04 00:00:00,Denmark,East Denmark,DK-DK2,98.49,179.97,86.63,73.31,entsoe.eu,false,
2022-02-04 01:00:00,Denmark,East Denmark,DK-DK2,87.35,171.05,88.05,76.78,entsoe.eu,false,
2022-02-04 02:00:00,Denmark,East Denmark,DK-DK2,81.58,163.07,88.86,77.49,entsoe.eu,false,
2022-02-04 03:00:00,Denmark,East Denmark,DK-DK2,88.52,171.22,87.86,79.22,entsoe.eu,false,
2022-02-04 04:00:00,Denmark,East Denmark,DK-DK2,94.22,181.39,87.07,80.19,entsoe.eu,false,
2022-02-04 05:00:00,Denmark,East Denmark,DK-DK2,91.26,176.25,87.59,80.61,entsoe.eu,false,
2022-02-04 06:00:00,Denmark,East Denmark,DK-DK2,87.35,166.28,88.22,81.35,entsoe.eu,false,
2022-02-04 07:00:00,Denmark,East Denmark,DK-DK2,94.81,173.87,87.27,83.0,entsoe.eu,false,
2022-02-04 08:00:00,Denmark,East Denmark,DK-DK2,91.4,165.59,87.72,82.66,entsoe.eu,false,
2022-02-04 09:00:00,Denmark,East Denmark,DK-DK2,85.3,147.29,88.57,81.81,entsoe.eu,false,
2022-02-04 10:00:00,Denmark,East Denmark,DK-DK2,85.07,146.27,88.58,81.19,entsoe.eu,false,
2022-02-04 11:00:00,Denmark,East Denmark,DK-DK2,85.82,144.55,88.49,81.31,entsoe.eu,false,
2022-02-04 12:00:00,Denmark,East Denmark,DK-DK2,91.33,145.83,87.8,81.62,entsoe.eu,false,
2022-02-04 13:00:00,Denmark,East Denmark,DK-DK2,84.02,136.78,88.79,81.39,entsoe.eu,false,
2022-02-04 14:00:00,Denmark,East Denmark,DK-DK2,84.39,142.26,88.72,81.23,entsoe.eu,false,
2022-02-04 15:00:00,Denmark,East Denmark,DK-DK2,88.38,149.5,88.16,80.96,entsoe.eu,false,
2022-02-04 16:00:00,Denmark,East Denmark,DK-DK2,96.25,162.63,87.14,82.62,entsoe.eu,false,
2022-02-04 17:00:00,Denmark,East Denmark,DK-DK2,88.26,162.43,88.19,82.53,entsoe.eu,false,
2022-02-04 18:00:00,Denmark,East Denmark,DK-DK2,100.31,178.39,86.48,83.17,entsoe.eu,false,
2022-02-04 19:00:00,Denmark,East Denmark,DK-DK2,81.53,157.21,89.04,81.42,entsoe.eu,false,
2022-02-04 20:00:00,Denmark,East Denmark,DK-DK2,83.61,154.01,88.83,81.17,entsoe.eu,false,
2022-02-04 21:00:00,Denmark,East Denmark,DK-DK2,92.63,172.46,87.68,84.98,entsoe.eu,false,
2022-02-04 22:00:00,Denmark,East Denmark,DK-DK2,76.66,143.38,89.6,83.79,entsoe.eu,false,
2022-02-04 23:00:00,Denmark,East Denmark,DK-DK2,72.76,124.04,90.07,81.18,entsoe.eu,false,
2022-02-05 00:00:00,Denmark,East Denmark,DK-DK2,76.54,123.78,89.62,79.69,entsoe.eu,false,
2022-02-05 01:00:00,Denmark,East Denmark,DK-DK2,78.4,128.32,89.4,81.13,entsoe.eu,false,
2022-02-05 02:00:00,Denmark,East Denmark,DK-DK2,73.35,121.95,90.09,80.44,entsoe.eu,false,
2022-02-05 03:00:00,Denmark,East Denmark,DK-DK2,73.56,122.71,90.03,80.72,entsoe.eu,false,
2022-02-05 04:00:00,Denmark,East Denmark,DK-DK2,71.84,122.78,90.3,82.06,entsoe.eu,false,
2022-02-05 05:00:00,Denmark,East Denmark,DK-DK2,73.88,125.25,90.07,82.12,entsoe.eu,false,
2022-02-05 06:00:00,Denmark,East Denmark,DK-DK2,86.45,140.38,88.34,84.01,entsoe.eu,false,
2022-02-05 07:00:00,Denmark,East Denmark,DK-DK2,81.26,136.92,89.19,83.69,entsoe.eu,false,
2022-02-05 08:00:00,Denmark,East Denmark,DK-DK2,65.97,125.66,91.21,86.32,entsoe.eu,false,
2022-02-05 09:00:00,Denmark,East Denmark,DK-DK2,55.79,121.98,92.47,88.43,entsoe.eu,false,
2022-02-05 10:00:00,Denmark,East Denmark,DK-DK2,52.43,120.5,92.98,88.71,entsoe.eu,false,
2022-02-05 11:00:00,Denmark,East Denmark,DK-DK2,53.39,118.97,92.85,88.54,entsoe.eu,false,
2022-02-05 12:00:00,Denmark,East Denmark,DK-DK2,53.21,114.67,92.84,88.7,entsoe.eu,false,
2022-02-05 13:00:00,Denmark,East Denmark,DK-DK2,57.01,125.31,92.33,88.72,entsoe.eu,false,
2022-02-05 14:00:00,Denmark,East Denmark,DK-DK2,62.32,137.47,91.58,88.61,entsoe.eu,false,
2022-02-05 15:00:00,Denmark,East Denmark,DK-DK2,65.26,137.34,91.21,88.53,entsoe.eu,false,
2022-02-05 16:00:00,Denmark,East Denmark,DK-DK2,62.54,135.06,91.61,88.94,entsoe.eu,false,
2022-02-05 17:00:00,Denmark,East Denmark,DK-DK2,58.77,130.4,92.15,89.43,entsoe.eu,false,
2022-02-05 18:00:00,Denmark,East Denmark,DK-DK2,52.96,118.05,92.93,89.3,entsoe.eu,false,
2022-02-05 19:00:00,Denmark,East Denmark,DK-DK2,54.44,118.1,92.56,90.41,entsoe.eu,false,
2022-02-05 20:00:00,Denmark,East Denmark,DK-DK2,62.1,115.45,91.53,91.35,entsoe.eu,false,
2022-02-05 21:00:00,Denmark,East Denmark,DK-DK2,62.57,108.92,91.48,91.28,entsoe.eu,false,
2022-02-05 22:00:00,Denmark,East Denmark,DK-DK2,60.96,107.29,91.66,91.48,entsoe.eu,false,
2022-02-05 23:00:00,Denmark,East Denmark,DK-DK2,68.64,119.39,90.98,90.13,entsoe.eu,false,
2022-02-06 00:00:00,Denmark,East Denmark,DK-DK2,71.63,120.47,90.72,89.65,entsoe.eu,false,
2022-02-06 01:00:00,Denmark,East Denmark,DK-DK2,67.5,116.82,91.12,90.3,entsoe.eu,false,
2022-02-06 02:00:00,Denmark,East Denmark,DK-DK2,80.31,133.3,89.73,88.4,entsoe.eu,false,
2022-02-06 03:00:00,Denmark,East Denmark,DK-DK2,57.99,112.46,91.99,91.87,entsoe.eu,false,
2022-02-06 04:00:00,Denmark,East Denmark,DK-DK2,63.6,122.82,91.11,90.83,entsoe.eu,false,
2022-02-06 05:00:00,Denmark,East Denmark,DK-DK2,68.41,129.33,90.9,90.23,entsoe.eu,false,
2022-02-06 06:00:00,Denmark,East Denmark,DK-DK2,89.67,154.47,88.67,86.73,entsoe.eu,false,
2022-02-06 07:00:00,Denmark,East Denmark,DK-DK2,90.97,160.8,88.58,86.89,entsoe.eu,false,
2022-02-06 08:00:00,Denmark,East Denmark,DK-DK2,101.03,177.09,86.92,85.66,entsoe.eu,false,
2022-02-06 09:00:00,Denmark,East Denmark,DK-DK2,104.18,188.6,86.16,84.89,entsoe.eu,false,
2022-02-06 10:00:00,Denmark,East Denmark,DK-DK2,95.51,178.27,87.18,83.7,entsoe.eu,false,
2022-02-06 11:00:00,Denmark,East Denmark,DK-DK2,86.21,167.64,88.29,83.29,entsoe.eu,false,
2022-02-06 12:00:00,Denmark,East Denmark,DK-DK2,104.78,183.46,86.01,84.41,entsoe.eu,false,
2022-02-06 13:00:00,Denmark,East Denmark,DK-DK2,90.48,169.88,87.64,83.89,entsoe.eu,false,
2022-02-06 14:00:00,Denmark,East Denmark,DK-DK2,94.18,176.0,87.15,83.53,entsoe.eu,false,
2022-02-06 15:00:00,Denmark,East Denmark,DK-DK2,102.62,190.02,86.0,82.86,entsoe.eu,false,
2022-02-06 16:00:00,Denmark,East Denmark,DK-DK2,101.54,184.13,86.64,79.18,entsoe.eu,false,
2022-02-06 17:00:00,Denmark,East Denmark,DK-DK2,88.6,172.05,87.9,79.11,entsoe.eu,false,
2022-02-06 18:00:00,Denmark,East Denmark,DK-DK2,96.62,182.43,86.9,79.51,entsoe.eu,false,
2022-02-06 19:00:00,Denmark,East Denmark,DK-DK2,89.73,170.23,87.91,77.78,entsoe.eu,false,
2022-02-06 20:00:00,Denmark,East Denmark,DK-DK2,101.2,184.11,86.48,74.3,entsoe.eu,false,
2022-02-06 21:00:00,Denmark,East Denmark,DK-DK2,101.8,185.29,86.4,74.89,entsoe.eu,false,
2022-02-06 22:00:00,Denmark,East Denmark,DK-DK2,102.68,184.19,86.27,74.73,entsoe.eu,false,
2022-02-06 23:00:00,Denmark,East Denmark,DK-DK2,110.67,175.63,85.18,78.02,entsoe.eu,false,
2022-02-07 00:00:00,Denmark,East Denmark,DK-DK2,108.5,162.89,85.46,78.29,entsoe.eu,false,
2022-02-07 01:00:00,Denmark,East Denmark,DK-DK2,122.03,177.52,83.67,82.75,entsoe.eu,false,
2022-02-07 02:00:00,Denmark,East Denmark,DK-DK2,114.15,172.51,84.79,84.36,entsoe.eu,false,
2022-02-07 03:00:00,Denmark,East Denmark,DK-DK2,117.26,177.22,84.35,84.01,entsoe.eu,false,
2022-02-07 04:00:00,Denmark,East Denmark,DK-DK2,101.09,169.39,86.53,83.22,entsoe.eu,false,
2022-02-07 05:00:00,Denmark,East Denmark,DK-DK2,101.04,172.07,86.5,84.07,entsoe.eu,false,
2022-02-07 06:00:00,Denmark,East Denmark,DK-DK2,101.65,174.96,86.34,84.33,entsoe.eu,false,
2022-02-07 07:00:00,Denmark,East Denmark,DK-DK2,103.88,179.97,86.09,85.43,entsoe.eu,false,
2022-02-07 08:00:00,Denmark,East Denmark,DK-DK2,99.82,171.14,86.63,85.88,entsoe.eu,false,
2022-02-07 09:00:00,Denmark,East Denmark,DK-DK2,97.06,167.11,86.97,86.85,entsoe.eu,false,
2022-02-07 10:00:00,Denmark,East Denmark,DK-DK2,88.98,155.48,88.1,85.96,entsoe.eu,false,
2022-02-07 11:00:00,Denmark,East Denmark,DK-DK2,83.91,154.31,88.69,87.44,entsoe.eu,false,
2022-02-07 12:00:00,Denmark,East Denmark,DK-DK2,85.65,157.07,88.62,88.28,entsoe.eu,false,
2022-02-07 13:00:00,Denmark,East Denmark,DK-DK2,90.4,165.59,87.96,87.31,entsoe.eu,false,
2022-02-07 14:00:00,Denmark,East Denmark,DK-DK2,107.72,181.28,85.83,85.26,entsoe.eu,false,
2022-02-07 15:00:00,Denmark,East Denmark,DK-DK2,88.68,159.86,88.11,83.17,entsoe.eu,false,
2022-02-07 16:00:00,Denmark,East Denmark,DK-DK2,84.38,151.78,88.69,81.16,entsoe.eu,false,
2022-02-07 17:00:00,Denmark,East Denmark,DK-DK2,90.27,159.12,87.91,81.33,entsoe.eu,false,
2022-02-07 18:00:00,Denmark,East Denmark,DK-DK2,84.05,150.85,88.72,80.3,entsoe.eu,false,
2022-02-07 19:00:00,Denmark,East Denmark,DK-DK2,90.39,163.41,87.87,81.11,entsoe.eu,false,
2022-02-07 20:00:00,Denmark,East Denmark,DK-DK2,97.81,172.77,86.94,80.29,entsoe.eu,false,
2022-02-07 21:00:00,Denmark,East Denmark,DK-DK2,91.31,168.29,87.76,79.29,entsoe.eu,false,
2022-02-07 22:00:00,Denmark,East Denmark,DK-DK2,91.53,168.72,87.76,78.38,entsoe.eu,false,
2022-02-07 23:00:00,Denmark,East Denmark,DK-DK2,89.31,156.36,88.08,79.04,entsoe.eu,false,
2022-02-08 00:00:00,Denmark,East Denmark,DK-DK2,92.55,149.19,87.68,78.05,entsoe.eu,false,
2022-02-08 01:00:00,Denmark,East Denmark,DK-DK2,92.22,143.11,87.71,77.4,entsoe.eu,false,
2022-02-08 02:00:00,Denmark,East Denmark,DK-DK2,92.3,143.03,87.73,79.53,entsoe.eu,false,
2022-02-08 03:00:00,Denmark,East Denmark,DK-DK2,87.35,136.62,88.29,80.58,entsoe.eu,false,
2022-02-08 04:00:00,Denmark,East Denmark,DK-DK2,83.14,131.54,88.8,80.95,entsoe.eu,false,
2022-02-08 05:00:00,Denmark,East Denmark,DK-DK2,73.42,127.39,89.97,82.08,entsoe.eu,false,
2022-02-08 06:00:00,Denmark,East Denmark,DK-DK2,73.49,129.4,89.96,82.74,entsoe.eu,false,
2022-02-08 07:00:00,Denmark,East Denmark,DK-DK2,79.59,140.92,89.23,82.81,entsoe.eu,false,
2022-02-08 08:00:00,Denmark,East Denmark,DK-DK2,80.52,145.83,89.1,83.7,entsoe.eu,false,
2022-02-08 09:00:00,Denmark,East Denmark,DK-DK2,80.83,144.16,88.78,82.82,entsoe.eu,false,
2022-02-08 10:00:00,Denmark,East Denmark,DK-DK2,85.22,152.41,88.24,83.29,entsoe.eu,false,
2022-02-08 11:00:00,Denmark,East Denmark,DK-DK2,85.14,149.56,88.44,83.67,entsoe.eu,false,
2022-02-08 12:00:00,Denmark,East Denmark,DK-DK2,82.82,143.01,88.56,82.99,entsoe.eu,false,
2022-02-08 13:00:00,Denmark,East Denmark,DK-DK2,92.57,151.56,87.01,82.3,entsoe.eu,false,
2022-02-08 14:00:00,Denmark,East Denmark,DK-DK2,89.83,148.39,87.42,81.8,entsoe.eu,false,
2022-02-08 15:00:00,Denmark,East Denmark,DK-DK2,96.36,157.07,87.03,80.3,entsoe.eu,false,
2022-02-08 16:00:00,Denmark,East Denmark,DK-DK2,101.99,167.56,86.54,80.21,entsoe.eu,false,
2022-02-08 17:00:00,Denmark,East Denmark,DK-DK2,117.66,185.21,84.41,80.06,entsoe.eu,false,
2022-02-08 18:00:00,Denmark,East Denmark,DK-DK2,117.32,183.11,84.2,79.96,entsoe.eu,false,
2022-02-08 19:00:00,Denmark,East Denmark,DK-DK2,103.49,166.5,86.16,78.98,entsoe.eu,false,
2022-02-08 20:00:00,Denmark,East Denmark,DK-DK2,94.77,155.78,87.2,79.38,entsoe.eu,false,
2022-02-08 21:00:00,Denmark,East Denmark,DK-DK2,85.67,143.26,88.32,78.9,entsoe.eu,false,
2022-02-08 22:00:00,Denmark,East Denmark,DK-DK2,83.21,145.62,88.63,78.19,entsoe.eu,false,
2022-02-08 23:00:00,Denmark,East Denmark,DK-DK2,88.04,151.21,87.97,76.02,entsoe.eu,false,
2022-02-09 00:00:00,Denmark,East Denmark,DK-DK2,90.51,163.21,87.64,76.93,entsoe.eu,false,
2022-02-09 01:00:00,Denmark,East Denmark,DK-DK2,94.29,158.82,87.13,76.58,entsoe.eu,false,
2022-02-09 02:00:00,Denmark,East Denmark,DK-DK2,95.61,166.78,87.1,75.38,entsoe.eu,false,
2022-02-09 03:00:00,Denmark,East Denmark,DK-DK2,91.8,171.25,87.64,76.47,entsoe.eu,false,
2022-02-09 04:00:00,Denmark,East Denmark,DK-DK2,88.69,163.69,88.03,78.14,entsoe.eu,false,
2022-02-09 05:00:00,Denmark,East Denmark,DK-DK2,91.69,161.57,87.59,76.94,entsoe.eu,false,
2022-02-09 06:00:00,Denmark,East Denmark,DK-DK2,88.17,154.34,88.07,78.88,entsoe.eu,false,
2022-02-09 07:00:00,Denmark,East Denmark,DK-DK2,89.02,154.89,88.01,80.32,entsoe.eu,false,
2022-02-09 08:00:00,Denmark,East Denmark,DK-DK2,94.6,157.41,87.12,78.65,entsoe.eu,false,
2022-02-09 09:00:00,Denmark,East Denmark,DK-DK2,92.66,159.73,87.29,80.01,entsoe.eu,false,
2022-02-09 10:00:00,Denmark,East Denmark,DK-DK2,85.37,154.83,88.48,81.62,entsoe.eu,false,
2022-02-09 11:00:00,Denmark,East Denmark,DK-DK2,81.13,149.06,89.16,82.02,entsoe.eu,false,
2022-02-09 12:00:00,Denmark,East Denmark,DK-DK2,88.14,147.95,88.12,81.79,entsoe.eu,false,
2022-02-09 13:00:00,Denmark,East Denmark,DK-DK2,92.04,147.3,87.38,80.88,entsoe.eu,false,
2022-02-09 14:00:00,Denmark,East Denmark,DK-DK2,91.89,150.44,87.35,80.51,entsoe.eu,false,
2022-02-09 15:00:00,Denmark,East Denmark,DK-DK2,88.67,146.48,88.12,80.69,entsoe.eu,false,
2022-02-09 16:00:00,Denmark,East Denmark,DK-DK2,84.64,147.79,88.67,80.42,entsoe.eu,false,
2022-02-09 17:00:00,Denmark,East Denmark,DK-DK2,93.64,159.44,87.49,80.55,entsoe.eu,false,
2022-02-09 18:00:00,Denmark,East Denmark,DK-DK2,93.61,157.41,87.47,79.45,entsoe.eu,false,
2022-02-09 19:00:00,Denmark,East Denmark,DK-DK2,91.18,158.65,87.79,79.77,entsoe.eu,false,
2022-02-09 20:00:00,Denmark,East Denmark,DK-DK2,91.31,162.37,87.79,80.0,entsoe.eu,false,
2022-02-09 21:00:00,Denmark,East Denmark,DK-DK2,92.04,163.92,87.69,79.39,entsoe.eu,false,
2022-02-09 22:00:00,Denmark,East Denmark,DK-DK2,92.47,165.88,87.63,78.53,entsoe.eu,false,
2022-02-09 23:00:00,Denmark,East Denmark,DK-DK2,91.69,164.87,87.75,77.68,entsoe.eu,false,
2022-02-10 00:00:00,Denmark,East Denmark,DK-DK2,96.62,173.43,87.07,77.44,entsoe.eu,false,
2022-02-10 01:00:00,Denmark,East Denmark,DK-DK2,97.98,175.86,86.9,76.83,entsoe.eu,false,
2022-02-10 02:00:00,Denmark,East Denmark,DK-DK2,101.86,181.06,86.38,75.92,entsoe.eu,false,
2022-02-10 03:00:00,Denmark,East Denmark,DK-DK2,106.95,187.93,85.68,74.95,entsoe.eu,false,
2022-02-10 04:00:00,Denmark,East Denmark,DK-DK2,115.06,194.23,84.32,73.03,entsoe.eu,false,
2022-02-10 05:00:00,Denmark,East Denmark,DK-DK2,150.75,239.44,79.99,70.15,entsoe.eu,false,
2022-02-10 06:00:00,Denmark,East Denmark,DK-DK2,193.85,289.51,76.43,67.6,entsoe.eu,false,
2022-02-10 07:00:00,Denmark,East Denmark,DK-DK2,227.57,326.93,73.94,67.08,entsoe.eu,false,
